target_record_number,target_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_job_value,neighbor_company_name,neighbor_address
BLD-26-03342,12284.0,8,0.9820182641130285,BLD-26-01546,2026-02-25,19608.0,APPLE ROOFING,1932 S 61 ST
BLD-26-03342,12284.0,9,1.0280844653016374,BLD-26-02125,2026-03-06,11000.0,"HOME PRIDE CONTRACTORS, INC",525 N 74 AV
BLD-26-03342,12284.0,10,1.0363342456597773,BLD-25-16830,2025-12-15,4000.0,A1 Roofing pros,4421 G ST
BLD-26-03342,12284.0,11,1.0623294442964948,BLD-25-16034,2025-11-14,61996.0,ERIE CONSTRUCTION MID-WEST INC,6915 WESTERN AV
BLD-26-03342,12284.0,12,1.0935251973260711,BLD-25-16697,2025-12-09,12500.0,EDGAR ROOFING CO,3915 CASTELAR ST
BLD-26-03343,14843.0,1,0.3490028489632812,BLD-25-16937,2025-12-19,7875.0,"DYNASTY RESTORATION, INC.",3812 N 160 AV
BLD-26-03343,14843.0,2,0.5253848860592736,BLD-26-01842,2026-03-04,16000.0,SOUTH O ROOFING,4420 N 156 AVENUE CR
BLD-26-03343,14843.0,3,0.6370932690288761,BLD-25-15490,2025-11-03,15000.0,AVID RESTORATION LLC,14907 LAUREL AV
BLD-26-03343,14843.0,4,0.6584275037320078,BLD-25-17091,2025-12-30,10639.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,5135 N 135 AV
BLD-26-03343,14843.0,5,0.7087345554532813,BLD-25-17024,2025-12-23,7000.0,MCCOY ROOFING HOLDINGS,17175 PARKER ST
BLD-26-03343,14843.0,6,0.7152742175822645,BLD-26-02531,2026-03-23,27689.0,SKYLINE IMAGING LLC,4817 N 136 ST
BLD-26-03343,14843.0,7,0.7161805332765024,BLD-25-16263,2025-11-20,34024.0,ERIE CONSTRUCTION MID-WEST INC,16414 TAYLOR ST
BLD-26-03343,14843.0,8,0.7460440071976279,BLD-26-01990,2026-03-09,14232.88,BULLDOG ROOFING,4303 N 152 ST
BLD-26-03343,14843.0,9,0.7685408252379865,BLD-25-15983,2025-11-12,23000.0,"LIGHTNING EXTERIORS, LLC",17235 WINDSOR DR
BLD-26-03343,14843.0,10,0.7690368203543215,BLD-26-01940,2026-03-08,8000.0,SILVERFERN LLC,15120 GRANT CR
BLD-26-03343,14843.0,11,0.7729799767255984,BLD-25-16651,2025-12-05,7800.0,JIM'S ROOFING & CONTRACTING,3904 NORTH BRANCH DR
BLD-26-03343,14843.0,12,0.7744634055010942,BLD-26-02259,2026-03-16,9282.29,BULLDOG ROOFING,4234 NORTH BRANCH DR
BLD-26-03348,8000.0,1,0.25720285560923684,BLD-25-15928,2025-11-11,15000.0,RESULTS CONTRACTING,5920 S 152 ST
BLD-26-03348,8000.0,2,0.27282447051505593,BLD-26-02255,2026-03-16,11971.97,NELSON CONTRACTING LLC,13952 JEFFERSON CR
BLD-26-03348,8000.0,3,0.32105625368763463,BLD-26-02610,2026-03-23,21000.0,SHAMROCK HILLS LLC,15232 T ST
BLD-26-03348,8000.0,4,0.3596198997709273,BLD-26-01507,2026-02-24,11000.0,RESULTS CONTRACTING,15224 JEFFERSON ST
BLD-26-03348,8000.0,5,0.44506967787910645,BLD-26-02428,2026-03-19,1200.0,SHAMROCK HILLS LLC,15329 R ST
BLD-26-03348,8000.0,6,0.49117143427154025,BLD-26-02419,2026-03-18,14894.35,HOMETOWN ROOFING,13514 BERRY CR
BLD-26-03348,8000.0,7,0.49994077423474353,BLD-26-02020,2026-03-10,5400.0,THOMPSON ROOFING,15747 ORCHARD AV
BLD-26-03348,8000.0,8,0.5272563717800588,BLD-25-15617,2025-11-05,13500.0,JIM'S ROOFING & CONTRACTING,6645 CYPRESS DR
BLD-26-03348,8000.0,9,0.5475861753680076,BLD-26-01911,2026-03-06,22000.0,SHAMROCK HILLS LLC,14916 Z CR
BLD-26-03348,8000.0,10,0.5735422383682364,BLD-25-15491,2025-11-03,5671.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,13820 W CR
BLD-26-03348,8000.0,11,0.585770279879277,BLD-26-01786,2026-03-03,13000.0,SHAMROCK HILLS LLC,13739 Z CR
BLD-26-03348,8000.0,12,0.5914444958806638,BLD-26-00138,2026-01-06,16345.0,TURTLE ROOFING OMAHA,13946 W CR
BLD-26-03368,3000.0,1,0.35026658793612514,BLD-26-01549,2026-02-25,8640.0,MEJIA ROOFING & CONTRACTORS,3818 PINKNEY ST
BLD-26-03368,3000.0,2,0.3506876072583871,BLD-26-01240,2026-02-17,7000.0,RESULTS CONTRACTING,3611 N 42 ST
BLD-26-03368,3000.0,3,0.37033759561279467,BLD-26-02363,2026-03-17,5200.0,TEN PENNY EXTERIORS,4602 N 47 ST
BLD-26-03368,3000.0,4,0.3839265941731969,BLD-25-16191,2025-11-19,10000.0,RESULTS CONTRACTING,4428 RUGGLES ST
BLD-26-03368,3000.0,5,0.3932460205867488,BLD-25-15439,2025-11-03,3700.0,JASTORFFINC,3220 N 40 AV
BLD-26-03368,3000.0,6,0.4538198917301831,BLD-25-16019,2025-11-13,7000.0,MCCOY ROOFING HOLDINGS,3333 RUGGLES ST
BLD-26-03368,3000.0,7,0.6014179627811372,BLD-26-01222,2026-02-16,12201.08,STARPOWER EXTERIOR INC,5912 NORTHWEST DR
BLD-26-03368,3000.0,8,0.659229624070143,BLD-25-16406,2025-11-25,12645.0,STARPOWER EXTERIOR INC,4220 ELLISON AV
BLD-26-03368,3000.0,9,0.6643002654957673,BLD-25-16048,2025-11-14,8000.0,STARPOWER EXTERIOR INC,4231 ELLISON AV
BLD-26-03368,3000.0,10,0.7294002874687776,BLD-26-00877,2026-02-03,6082.0,2107 John A Creighton Blvd,2715 N 48 ST
BLD-26-03368,3000.0,11,0.7421773910542806,BLD-25-16451,2025-11-26,1700.0,7417 plum dale rd,5329 N 47 ST
BLD-26-03368,3000.0,12,0.7657707299683097,BLD-26-00172,2026-01-07,8000.0,CITY PLANNING,4413 REDICK AV
BLD-26-03407,8628.0,1,1.3625834708354598,BLD-25-15446,2025-11-03,27000.0,RESULTS CONTRACTING,13124 SEWARD ST
BLD-26-03407,8628.0,2,1.6430930129901409,BLD-26-01931,2026-03-06,14236.0,WEATHERGUARD INC,1729 N 129 ST
BLD-26-03407,8628.0,3,1.6569962265032163,BLD-26-01195,2026-02-13,11921.8,BULLDOG ROOFING,18240 HARNEY ST
BLD-26-03407,8628.0,4,1.7360822114558743,BLD-26-02463,2026-03-19,25536.1,CARP'S EXTERIOR INC,5111 N 137 AV
BLD-26-03407,8628.0,5,1.738257251843459,BLD-26-01032,2026-02-10,9000.0,PACIFIC PARTNERS GROUP LLC,17863 HARNEY ST
BLD-26-03407,8628.0,6,1.7635549233485244,BLD-26-00442,2026-01-14,17904.51,HOMETOWN ROOFING,8025 N 172 ST
BLD-26-03407,8628.0,7,1.7768801493467186,BLD-25-15906,2025-11-11,13000.0,PACIFIC PARTNERS GROUPS,18115 MAYBERRY ST
BLD-26-03407,8628.0,8,1.86112281415724,BLD-25-17024,2025-12-23,7000.0,MCCOY ROOFING HOLDINGS,17175 PARKER ST
BLD-26-03407,8628.0,9,1.869824619113041,BLD-26-02106,2026-03-11,12844.24,ROYALTY ROOFING INC,319 N 201 ST
BLD-26-03407,8628.0,10,1.880966717952745,BLD-25-16258,2025-11-20,22538.0,FRC CONSTRUCTION,3114 N 193 ST
BLD-26-03407,8628.0,11,1.899663828110885,BLD-26-02254,2026-03-16,23000.0,RESULTS CONTRACTING,3120 N 125 AV
BLD-26-03407,8628.0,12,1.9032622948350695,BLD-26-01068,2026-02-10,9283.58,"RAPTOR ROOFING, LLC",7918 N 153 ST
BLD-26-03419,19465.65,1,0.22824677142063177,BLD-26-02368,2026-03-17,14800.0,Property Flips LLC,15117 OHIO ST
BLD-26-03419,19465.65,2,0.3044148907586025,BLD-26-02245,2026-03-16,14353.0,RED RHINO ROOFS & SOLAR LLC,2504 N 154 AV
BLD-26-03419,19465.65,3,0.36996746401142194,BLD-26-01778,2026-03-03,8299.05,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2422 N 154 AV
BLD-26-03419,19465.65,4,0.3794339292419939,BLD-25-16373,2025-11-24,23889.57,AMERIPRO ROOFING OF NEBRASKA,16009 TAYLOR ST
BLD-26-03419,19465.65,5,0.38825702236225224,BLD-26-02337,2026-03-17,6240.0,RED RHINO ROOFS & SOLAR LLC,15706 FRANKLIN ST
BLD-26-03419,19465.65,6,0.3888809761838392,BLD-25-16304,2025-11-21,11648.82,BULLDOG ROOFING,4243 N 163 AV
BLD-26-03419,19465.65,7,0.39798333480010384,BLD-25-15448,2025-11-03,12658.3,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2705 N 153 AV
BLD-26-03419,19465.65,8,0.4066643318936372,BLD-25-15791,2025-11-07,18945.0,BLU GENERAL CONTRACTING,2909 N 154 CR
BLD-26-03419,19465.65,9,0.46265931331523286,BLD-25-16027,2025-11-13,5624.0,ROYALTY ROOFING INC,15268 LOCUST ST
BLD-26-03419,19465.65,10,0.5216110440029813,BLD-25-16046,2025-11-14,7257.0,ROYALTY ROOFING INC,15062 REDMAN AV
BLD-26-03419,19465.65,11,0.5527484515070664,BLD-26-00940,2026-02-05,10011.3,BULLDOG ROOFING,12207 BEDFORD AV
BLD-26-03419,19465.65,12,0.5663530956623495,BLD-26-01166,2026-02-13,14904.01,VI.A CONSTRUCTION LLC,12330 BINNEY ST
BLD-26-03423,8570.71,1,0.15158824867830964,BLD-26-00940,2026-02-05,10011.3,BULLDOG ROOFING,12207 BEDFORD AV
BLD-26-03423,8570.71,2,0.19237087512537152,BLD-26-01166,2026-02-13,14904.01,VI.A CONSTRUCTION LLC,12330 BINNEY ST
BLD-26-03423,8570.71,3,0.20896382922471088,BLD-26-00279,2026-01-09,8187.57,BULLDOG ROOFING,12213 BEDFORD AV
BLD-26-03423,8570.71,4,0.4447456078405671,BLD-25-16282,2025-11-20,18000.0,RESULTS CONTRACTING,12218 FRANKLIN CR
BLD-26-03423,8570.71,5,0.44868964987354204,BLD-26-01007,2026-02-09,14500.0,"NATHAN JAMES CONSTRUCTION, INC.",2223 N 127 CR
BLD-26-03423,8570.71,6,0.48670053535597135,BLD-26-01544,2026-02-25,11000.0,RESULTS CONTRACTING,12216 WIRT ST
BLD-26-03423,8570.71,7,0.5311726029728461,BLD-25-16189,2025-11-18,4000.0,ALCOVE COMPANIES,11524 SAHLER ST
BLD-26-03423,8570.71,8,0.5557211407440463,BLD-26-02368,2026-03-17,14800.0,Property Flips LLC,15117 OHIO ST
BLD-26-03423,8570.71,9,0.5932891219143666,BLD-26-01604,2026-02-26,11560.0,4140 S 52ND ST.,13481 MEREDITH AV
BLD-26-03423,8570.71,10,0.6144691330947277,BLD-25-16155,2025-11-18,20139.0,SKYLINE IMAGING LLC,5518 N 134 ST
BLD-26-03423,8570.71,11,0.6286133917258196,BLD-25-16153,2025-11-18,21714.0,SKYLINE IMAGING LLC,5516 N 134 ST
BLD-26-03423,8570.71,12,0.6319527702831546,BLD-26-01778,2026-03-03,8299.05,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2422 N 154 AV
BLD-26-03426,500.0,1,0.22646892316761585,BLD-26-01137,2026-02-12,500.0,Unknown,2406 S 18 ST
BLD-26-03426,500.0,2,0.5152640315586334,BLD-26-01422,2026-02-20,2500.0,PEERLESS HOMES,307 WOOLWORTH AV
BLD-26-03426,500.0,3,0.5249796469902885,BLD-25-16068,2025-11-14,10000.0,BOSA RESTORATION,2505 S 21 ST
BLD-26-03426,500.0,4,0.6996241947604512,BLD-26-00188,2026-01-08,1500.0,MENDOZA COMPANY,721 1/2 PIERCE ST
BLD-26-03426,500.0,5,0.8571233848932343,BLD-25-16231,2025-11-19,8251.77,BULLDOG ROOFING,3035 CALIFORNIA ST
BLD-26-03426,500.0,6,0.9185831329361371,BLD-25-15800,2025-11-07,10682.41,BN ENTERPRISES LLC,2607 S 31 ST
BLD-26-03426,500.0,7,1.1673074492225353,BLD-25-16968,2025-12-20,7820.0,BEST ROOFING,2614 S 34 ST
BLD-26-03426,500.0,8,1.2327232484883814,BLD-26-00291,2026-01-11,4500.0,LORSAL CONSTRUCTION LLC,2507 BANCROFT ST
BLD-26-03426,500.0,9,1.3479524720338496,BLD-25-17067,2025-12-29,12754.5,HOMETOWN ROOFING,6512 S 28 ST
BLD-26-03426,500.0,10,1.357004732989092,BLD-25-16630,2025-12-04,12000.0,SUPERLATIVE RESTORATION,4532 S 15 ST
BLD-26-03426,500.0,11,1.5308274852966721,BLD-26-02471,2026-03-20,6113.0,4140 S 52ND ST.,4153 J ST
BLD-26-03426,500.0,12,1.5467519868515278,BLD-25-15947,2025-11-11,12000.0,MICHAEL'S ROOFING & RESTORATION LLC,4215 S 12 ST
BLD-26-03445,15000.0,1,0.15092204557311684,BLD-26-02503,2026-03-22,5000.0,LIBERTY CONTRACTORS,6024 N 110 CR
BLD-26-03445,15000.0,2,0.16715276167762944,BLD-25-16456,2025-11-26,17500.0,MCCOY ROOFING HOLDINGS,5931 N 108 AVENUE CR
BLD-26-03445,15000.0,3,0.3734843317393435,BLD-25-15923,2025-11-11,9100.0,MCCOY ROOFING HOLDINGS,5925 N 108 AVENUE CR
BLD-26-03445,15000.0,4,0.4208401717487137,BLD-25-15601,2025-11-05,5000.0,SHAMROCK HILLS LLC,5606 N 116 CR
BLD-26-03445,15000.0,5,0.4832478449514014,BLD-25-16213,2025-11-19,8500.0,TCI GENERAL CONTRACTING SERVICES,11456 NEBRASKA CR
BLD-26-03445,15000.0,6,0.49002353646025304,BLD-26-00897,2026-02-04,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,11738 HIMEBAUGH CR
BLD-26-03445,15000.0,7,0.5719219771059331,BLD-25-16189,2025-11-18,4000.0,ALCOVE COMPANIES,11524 SAHLER ST
BLD-26-03445,15000.0,8,0.5727624053669168,BLD-26-02171,2026-03-12,8000.0,GOODLIFE EXTERIORS & CONTRACTING,13035 CROWN POINT AV
BLD-26-03445,15000.0,9,0.577186475120301,BLD-25-15538,2025-11-04,13425.0,LEGACY RESTORATION,12706 LAUREL AV
BLD-26-03445,15000.0,10,0.5817860834174505,BLD-25-16193,2025-11-19,12000.0,RESULTS CONTRACTING,10635 SPAULDING CR
BLD-26-03445,15000.0,11,0.584778457372941,BLD-25-15486,2025-11-03,15907.0,AVID RESTORATION LLC,12952 JESSIE AV
BLD-26-03445,15000.0,12,0.6109539839522657,BLD-26-02411,2026-03-18,10000.0,N H EXTERIORS LLC,5416 N 97 ST
BLD-26-03446,8000.0,1,0.1531482325687021,BLD-25-16668,2025-12-08,9882.0,TURTLE ROOFING OMAHA,8844 N 82 AV
BLD-26-03446,8000.0,2,0.15736101589441048,BLD-25-16160,2025-11-18,9381.0,"LIGHTNING EXTERIORS, LLC",8827 N 82 ST
BLD-26-03446,8000.0,3,0.23717715248639018,BLD-25-16572,2025-12-03,9788.0,TURTLE ROOFING OMAHA,8191 TUCKER ST
BLD-26-03446,8000.0,4,0.28108379417637025,BLD-26-00965,2026-02-06,10000.0,SOUTH O ROOFING,8928 N 78 AVENUE CR
BLD-26-03446,8000.0,5,0.29395386343177793,BLD-25-16130,2025-11-17,10000.0,SHAMROCK HILLS LLC,8198 TUCKER ST
BLD-26-03446,8000.0,6,0.3484458903076378,BLD-26-02416,2026-03-18,39612.0,White Castle Roofing,7841 BONDESSON ST
BLD-26-03446,8000.0,7,0.35580457471378135,BLD-25-15775,2025-11-06,8000.0,TIMBER RIDGE ROOFING & EXTERIORS,8507 POTTER ST
BLD-26-03446,8000.0,8,0.3779135549477786,BLD-25-17060,2025-12-29,10082.0,MOOSE ROOFING,7510 HOWELL ST
BLD-26-03446,8000.0,9,0.44929259787793424,BLD-25-16297,2025-11-21,11000.0,RESULTS CONTRACTING,8415 IOWA ST
BLD-26-03446,8000.0,10,0.459573588547366,BLD-25-15760,2025-11-06,13913.0,MOOSE ROOFING,7809 N 86 AV
BLD-26-03446,8000.0,11,0.5177832094731957,BLD-25-16900,2025-12-17,5834.57,BULLDOG ROOFING,7754 POTTER ST
BLD-26-03446,8000.0,12,0.5409153379377111,BLD-26-02485,2026-03-20,9500.0,QUALITY HOME INSPECTIONS,7360 N 77 AV
BLD-26-03449,52545.98,1,1.160624917041882,BLD-26-00065,2026-01-05,11255.0,WEATHERGUARD INC,13808 CHARLES ST
BLD-26-03449,52545.98,2,1.1965364462604888,BLD-26-02295,2026-03-17,46901.64,SQUAREUP EXTERIORS,18703 N HWS CLEVELAND BD
BLD-26-03449,52545.98,3,1.3602411256361535,BLD-26-01217,2026-02-16,14577.0,WEATHERGUARD INC,13417 BINNEY ST
BLD-26-03449,52545.98,4,1.36671465807325,BLD-26-00199,2026-01-08,20000.0,H&H EXTERIORS LLC,9949 ESSEX DR
BLD-26-03449,52545.98,5,1.3700663235183799,BLD-25-15912,2025-11-11,27000.0,SHAMROCK HILLS LLC,2508 N 161 ST
BLD-26-03449,52545.98,6,1.4313484224029709,BLD-26-00170,2026-01-07,15577.0,WHITE CASTLE ROOFING & CONTRACTING INC,17102 HARNEY ST
BLD-26-03449,52545.98,7,1.442907849066825,BLD-25-16816,2025-12-15,14523.0,WEATHERGUARD INC,9814 HARNEY PW N
BLD-26-03449,52545.98,8,1.4873131382408002,BLD-25-16512,2025-12-02,2342.73,EMERALD ROOFING DBA RONNOCO CONSTRUCTION INC,1315 N 129 CR
BLD-26-03449,52545.98,9,1.6741153944000995,BLD-26-01728,2026-03-02,35000.0,MCCOY ROOFING HOLDINGS,13940 EAGLE RUN DR
BLD-26-03449,52545.98,10,1.6967814358116629,BLD-26-02287,2026-03-17,14691.89,ROYALTY ROOFING INC,1442 N 133 ST
BLD-26-03449,52545.98,11,1.7229489049284183,BLD-25-15749,2025-11-06,25718.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",1002 N 190 ST
BLD-26-03449,52545.98,12,1.7781651097876063,BLD-26-01931,2026-03-06,14236.0,WEATHERGUARD INC,1729 N 129 ST
BLD-26-03453,6277.57,1,0.20571350942119232,BLD-25-16328,2025-11-21,14000.0,RESULTS CONTRACTING,9329 CAMDEN AV
BLD-26-03453,6277.57,2,0.21881479362675665,BLD-25-16508,2025-12-02,14782.0,4140 S 52ND ST.,4605 N 95 ST
BLD-26-03453,6277.57,3,0.2646168628509635,BLD-26-01177,2026-02-13,4900.0,JOHNSON WINDOW INSTALLATIONS,9217 GRAND AV
BLD-26-03453,6277.57,4,0.28611335447995534,BLD-26-02152,2026-03-12,8570.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",9205 GRAND AV
BLD-26-03453,6277.57,5,0.2872908949460148,BLD-26-02553,2026-03-23,5198.01,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",8576 LARIMORE AV
BLD-26-03453,6277.57,6,0.30976047262490725,BLD-25-15604,2025-11-05,7557.0,BN ENTERPRISES LLC,4521 TERRACE DR
BLD-26-03453,6277.57,7,0.3275988249559716,BLD-26-01214,2026-02-16,1500.0,PEREZ CONSTRUCTION,9212 MANDERSON ST
BLD-26-03453,6277.57,8,0.34584779355955836,BLD-26-01563,2026-02-25,10000.0,RESULTS CONTRACTING,9366 CAMDEN AV
BLD-26-03453,6277.57,9,0.3829243212632139,BLD-25-15434,2025-11-02,4500.0,WARREN ROOFING,9606 AMES AV
BLD-26-03453,6277.57,10,0.3926816396149875,BLD-25-16182,2025-11-18,17000.0,RESULTS CONTRACTING,4902 N 93 AV
BLD-26-03453,6277.57,11,0.3939651681656593,BLD-26-00939,2026-02-05,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,9424 BROWNLEY DR
BLD-26-03453,6277.57,12,0.4008069654395346,BLD-25-15919,2025-11-11,6049.0,WHITE CASTLE ROOFING & CONTRACTING INC,9621 MAPLE DR
BLD-26-03455,6000.0,1,0.44639522535057513,BLD-25-16995,2025-12-22,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,3924 N 18 ST
BLD-26-03455,6000.0,2,0.6298236315628761,BLD-26-00895,2026-02-04,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,2423 SPENCER ST
BLD-26-03455,6000.0,3,0.9113923147995867,BLD-25-15762,2025-11-06,11892.93,BN ENTERPRISES LLC,2418 REDICK AV
BLD-26-03455,6000.0,4,1.0817701602920944,BLD-25-16656,2025-12-05,15000.0,SOUTH O ROOFING,2505 N 48 AV
BLD-26-03455,6000.0,5,1.1331254304980254,BLD-26-02436,2026-03-19,25000.0,GIANT ROCKS CONSTRUCTION,2911 MASON ST
BLD-26-03455,6000.0,6,1.1359118256584724,BLD-25-15990,2025-11-13,9700.0,ORLANDO'S LANDSCAPING & CONCRETE LLC,2011 SPENCER ST
BLD-26-03455,6000.0,7,1.1454032865219734,BLD-25-15856,2025-11-10,11789.0,LEGACY RESTORATION,415 N 47 ST
BLD-26-03455,6000.0,8,1.2668165879896687,BLD-25-16996,2025-12-22,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,1721 SPRAGUE ST
BLD-26-03455,6000.0,9,1.2695701401612132,BLD-26-00296,2026-01-12,10200.0,BEST ROOFING,2855 BROWNE ST
BLD-26-03455,6000.0,10,1.3127659257885342,BLD-25-16365,2025-11-24,5950.0,HORN INDUSTRIES CORPORATION,2508 EMMET ST
BLD-26-03455,6000.0,11,1.3255906707117406,BLD-25-15544,2025-11-04,6141.03,VERNCO ROOFING,5323 N 25 AV
BLD-26-03455,6000.0,12,1.3351964291545997,BLD-26-01249,2026-02-17,10000.0,FLIPPING LEGACY LLC,2628 LIZZIE ROBINSON AV
BLD-26-03462,18000.0,1,0.8223373577107194,BLD-25-15935,2025-11-11,16000.0,ANCHOR ROOFING & LANDSCAPING LLC,16066 CHARLES ST
BLD-26-03462,18000.0,2,0.8669202082591504,BLD-25-16774,2025-12-11,27000.0,EVEN-EZER CONSTRUCTION INC,16611 JONES ST
BLD-26-03462,18000.0,3,1.092614850329561,BLD-26-01032,2026-02-10,9000.0,PACIFIC PARTNERS GROUP LLC,17863 HARNEY ST
BLD-26-03462,18000.0,4,1.0980691564755272,BLD-26-02106,2026-03-11,12844.24,ROYALTY ROOFING INC,319 N 201 ST
BLD-26-03462,18000.0,5,1.1331543153938437,BLD-26-01236,2026-02-16,20000.0,PAPIO ROOFING,1623 S 152 ST
BLD-26-03462,18000.0,6,1.1352344462781436,BLD-26-01195,2026-02-13,11921.8,BULLDOG ROOFING,18240 HARNEY ST
BLD-26-03462,18000.0,7,1.1402078713290182,BLD-26-01005,2026-02-09,13500.0,NEBRASKALAND ROOFING,15567 HICKORY ST
BLD-26-03462,18000.0,8,1.1536681593100249,BLD-26-00196,2026-01-08,6500.0,ARTISAN ROOFING,804 S 129 AV
BLD-26-03462,18000.0,9,1.1703662241027804,BLD-26-01940,2026-03-08,8000.0,SILVERFERN LLC,15120 GRANT CR
BLD-26-03462,18000.0,10,1.1923099879271166,BLD-26-01834,2026-03-04,23006.0,INNOVATIVE CONTRACTORS,3123 S 163 ST
BLD-26-03462,18000.0,11,1.2009304163354753,BLD-25-15503,2025-11-03,30815.0,FIRST CHOICE GUTTERS & SIDING,15650 GRANT CR
BLD-26-03462,18000.0,12,1.2046108763330852,BLD-25-15666,2025-11-06,15752.0,WHITE CASTLE ROOFING & CONTRACTING INC,19111 KENT CR
BLD-26-03486,5000.0,1,0.5222017941158148,BLD-25-16830,2025-12-15,4000.0,A1 Roofing pros,4421 G ST
BLD-26-03486,5000.0,2,0.5958689084643901,BLD-25-16823,2025-12-15,10454.0,4140 S 52ND ST.,4157 J ST
BLD-26-03486,5000.0,3,0.627737383560953,BLD-25-16400,2025-11-25,9000.0,STARPOWER EXTERIOR INC,4205 S 62 ST
BLD-26-03486,5000.0,4,0.6486789018721691,BLD-26-00294,2026-01-12,13384.46,AMERIPRO ROOFING OF NEBRASKA,4868 S 52 ST
BLD-26-03486,5000.0,5,0.6528590681181254,BLD-26-00281,2026-01-09,5884.0,TEN PENNY EXTERIORS,3333 S 82 ST
BLD-26-03486,5000.0,6,0.6836201973254142,BLD-25-16717,2025-12-09,35000.0,ERIE CONSTRUCTION MID-WEST INC,2305 S 50 ST
BLD-26-03486,5000.0,7,0.7082786426417408,BLD-26-00906,2026-02-04,7600.0,NEBRASKALAND ROOFING,7630 NINA ST
BLD-26-03486,5000.0,8,0.7146089126252206,BLD-26-01874,2026-03-05,4616.7,ROYALTY ROOFING INC,4657 MARTHA ST
BLD-26-03486,5000.0,9,0.7149192128950919,BLD-25-15789,2025-11-07,4835.0,BLU GENERAL CONTRACTING,4115 S 36 AV
BLD-26-03486,5000.0,10,0.7209097496109549,BLD-26-02261,2026-03-16,18586.0,EMERSON ENTERPRISES UNLIMITED,2414 S 48 AV
BLD-26-03486,5000.0,11,0.7302592954548,BLD-26-00545,2026-01-20,12880.0,BEST ROOFING,5602 OAK ST
BLD-26-03486,5000.0,12,0.778245097644882,BLD-25-15451,2025-11-03,16300.0,TURTLE ROOFING OMAHA,5033 S 90 ST
BLD-26-03487,5000.0,1,0.4146979034801849,BLD-26-01875,2026-03-05,5695.85,ROYALTY ROOFING INC,3117 N 59 ST
BLD-26-03487,5000.0,2,0.4341768356856734,BLD-26-01150,2026-02-12,4260.0,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",2536 N 64 ST
BLD-26-03487,5000.0,3,0.7042976279248596,BLD-25-16115,2025-11-17,12152.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,2909 N 47 AV
BLD-26-03487,5000.0,4,0.7361325835401861,BLD-26-02777,2026-03-17,4500.0,"HOME PRIDE CONTRACTORS, INC",1508 N HAPPY HOLLOW BD
BLD-26-03487,5000.0,5,0.751295548178357,BLD-25-16521,2025-12-02,4500.0,MCCRIGHT PROPERTIES LLC,2718 N 65 AV
BLD-26-03487,5000.0,6,0.7527286320148728,BLD-26-01727,2026-03-02,10000.0,MCCOY ROOFING HOLDINGS,2506 N 49 ST
BLD-26-03487,5000.0,7,0.8388904513126573,BLD-26-01038,2026-02-10,24000.0,SHAMROCK HILLS LLC,2724 N 50 ST
BLD-26-03487,5000.0,8,0.903960921383608,BLD-26-02549,2026-03-23,643.3,RED RHINO ROOFS & SOLAR LLC,125 N 43 AV
BLD-26-03487,5000.0,9,0.9871957280973195,BLD-26-02464,2026-03-19,2000.0,"THE OLAM, LLC",4519 MARCY ST
BLD-26-03487,5000.0,10,1.05564416833451,BLD-25-16365,2025-11-24,5950.0,HORN INDUSTRIES CORPORATION,2508 EMMET ST
BLD-26-03487,5000.0,11,1.0556465978952234,BLD-25-16071,2025-11-14,15000.0,COMPLETE PROJECT CONTRACTORS,3472 LARIMORE AV
BLD-26-03487,5000.0,12,1.0740164803601284,BLD-26-02511,2026-03-22,6000.0,PEAKNEST PROPERTIES LLC,3913 BLONDO ST
BLD-26-03489,10640.0,1,0.03091167658265026,BLD-25-15749,2025-11-06,25718.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",1002 N 190 ST
BLD-26-03489,10640.0,2,0.9451023244675246,BLD-25-16602,2025-12-04,26000.0,"HOME PRIDE CONTRACTORS, INC",1426 N 191 AV
BLD-26-03489,10640.0,3,1.1410130948796862,BLD-26-02525,2026-03-23,24000.0,Swing coast,2114 S 181 CR
BLD-26-03489,10640.0,4,1.1466815075717622,BLD-25-16178,2025-11-18,24000.0,SOUTH O ROOFING,19264 WOOLWORTH AV
